categorias_personas,latitud,longitud,Personas por manzana
0 a 127 Personas,4.62532847068e+000,'-7.41432261543e+001,0
0 a 127 Personas,4.61438256621e+000,'-7.41131072921e+001,0
0 a 127 Personas,4.61415986727e+000,'-7.41410606761e+001,0
0 a 127 Personas,4.64463877021e+000,'-7.41693355936e+001,0
0 a 127 Personas,4.64149060356e+000,'-7.40574925643e+001,0
0 a 127 Personas,4.66702907672e+000,'-7.40733711550e+001,0
0 a 127 Personas,4.66585365102e+000,'-7.40615318597e+001,0
0 a 127 Personas,4.60492806782e+000,'-7.40878562552e+001,0
0 a 127 Personas,4.63157360336e+000,'-7.40584025964e+001,0
0 a 127 Personas,4.62544010353e+000,'-7.40670491874e+001,0
0 a 127 Personas,4.61639254482e+000,'-7.41533929532e+001,0
0 a 127 Personas,4.63708598581e+000,'-7.41683749528e+001,0
0 a 127 Personas,4.59075098174e+000,'-7.41196282831e+001,0
0 a 127 Personas,4.61007214158e+000,'-7.40827590418e+001,0
0 a 127 Personas,4.61627865023e+000,'-7.40765788073e+001,0
0 a 127 Personas,4.61787377937e+000,'-7.41786755130e+001,0
0 a 127 Personas,4.63137491651e+000,'-7.41652576637e+001,0
0 a 127 Personas,4.64548900307e+000,'-7.41772781268e+001,0
0 a 127 Personas,4.58569275031e+000,'-7.40851390440e+001,0
0 a 127 Personas,4.61499375280e+000,'-7.41658513815e+001,0
0 a 127 Personas,4.62945846291e+000,'-7.41418859116e+001,0
0 a 127 Personas,4.64479325589e+000,'-7.40616857066e+001,0
0 a 127 Personas,4.60827577214e+000,'-7.41505375373e+001,0
0 a 127 Personas,4.61750874450e+000,'-7.40734456805e+001,0
0 a 127 Personas,4.59446316795e+000,'-7.40927191102e+001,0
0 a 127 Personas,4.66771736392e+000,'-7.40669605782e+001,0
0 a 127 Personas,4.60151876782e+000,'-7.41211383336e+001,0
0 a 127 Personas,4.63078324033e+000,'-7.40695208524e+001,0
0 a 127 Personas,4.61348528000e+000,'-7.41146485599e+001,0
0 a 127 Personas,4.66681051472e+000,'-7.40554710313e+001,0
0 a 127 Personas,4.59157476281e+000,'-7.41119099924e+001,0
0 a 127 Personas,4.65111100738e+000,'-7.40764509882e+001,0
0 a 127 Personas,4.62450603298e+000,'-7.41688581511e+001,0
0 a 127 Personas,4.60641613130e+000,'-7.40715511993e+001,0
0 a 127 Personas,4.61562067560e+000,'-7.41593152018e+001,0
0 a 127 Personas,4.62249193238e+000,'-7.41489859927e+001,0
0 a 127 Personas,4.63601013500e+000,'-7.41859061992e+001,0
0 a 127 Personas,4.62798735529e+000,'-7.41762809104e+001,0
0 a 127 Personas,4.63547863244e+000,'-7.41716638298e+001,0
0 a 127 Personas,4.60779892896e+000,'-7.41648862925e+001,0
0 a 127 Personas,4.64586157846e+000,'-7.41738847453e+001,0
0 a 127 Personas,4.61611087656e+000,'-7.41628853204e+001,0
0 a 127 Personas,4.61147476396e+000,'-7.41551679440e+001,0
0 a 127 Personas,4.66596021732e+000,'-7.40630922428e+001,0
0 a 127 Personas,4.64728767404e+000,'-7.40544368593e+001,0
0 a 127 Personas,4.63019027682e+000,'-7.41794164212e+001,0
0 a 127 Personas,4.64901362164e+000,'-7.40774592663e+001,0
0 a 127 Personas,4.60742603017e+000,'-7.41132037664e+001,0
0 a 127 Personas,4.64773237949e+000,'-7.41785483707e+001,0
0 a 127 Personas,4.62045220403e+000,'-7.41744735611e+001,0
0 a 127 Personas,4.62013403785e+000,'-7.41410866104e+001,0
0 a 127 Personas,4.63834074303e+000,'-7.41692016698e+001,0
0 a 127 Personas,4.63670077337e+000,'-7.41833472762e+001,0
0 a 127 Personas,4.60869993140e+000,'-7.41189096579e+001,0
0 a 127 Personas,4.62796444374e+000,'-7.41816031686e+001,0
0 a 127 Personas,4.61991491751e+000,'-7.41771280826e+001,0
0 a 127 Personas,4.63459637220e+000,'-7.41680720003e+001,0
0 a 127 Personas,4.60787944702e+000,'-7.41439394351e+001,0
0 a 127 Personas,4.59981450268e+000,'-7.40928918409e+001,0
0 a 127 Personas,4.58514079090e+000,'-7.41027118404e+001,0
0 a 127 Personas,4.62408608753e+000,'-7.41590291131e+001,0
0 a 127 Personas,4.60941973019e+000,'-7.40856855181e+001,0
0 a 127 Personas,4.64163334369e+000,'-7.41751457683e+001,0
0 a 127 Personas,4.61575988207e+000,'-7.40817898459e+001,0
0 a 127 Personas,4.59019553589e+000,'-7.41171787606e+001,0
0 a 127 Personas,4.61742516756e+000,'-7.40797494902e+001,0
0 a 127 Personas,4.61912217973e+000,'-7.41575193042e+001,0
0 a 127 Personas,4.60334028176e+000,'-7.40863668631e+001,0
0 a 127 Personas,4.59445798884e+000,'-7.40933125039e+001,0
0 a 127 Personas,4.61805086053e+000,'-7.41454081820e+001,0
0 a 127 Personas,4.61004327837e+000,'-7.40900722495e+001,0
0 a 127 Personas,4.62020410264e+000,'-7.41724850797e+001,0
0 a 127 Personas,4.60563643721e+000,'-7.41024914076e+001,0
0 a 127 Personas,4.58361929102e+000,'-7.40832925859e+001,0
0 a 127 Personas,4.64946022030e+000,'-7.40617005329e+001,0
0 a 127 Personas,4.62317485186e+000,'-7.41768571224e+001,0
0 a 127 Personas,4.60602849402e+000,'-7.40646775576e+001,0
0 a 127 Personas,4.66454715370e+000,'-7.40665391543e+001,0
0 a 127 Personas,4.65463766101e+000,'-7.40635355497e+001,0
0 a 127 Personas,4.64310979718e+000,'-7.40603643932e+001,0
0 a 127 Personas,4.62493451669e+000,'-7.41792825905e+001,0
0 a 127 Personas,4.64725998039e+000,'-7.41701507033e+001,0
0 a 127 Personas,4.66949900307e+000,'-7.40566233300e+001,0
0 a 127 Personas,4.62940754052e+000,'-7.40656010986e+001,0
0 a 127 Personas,4.60707327693e+000,'-7.40666241247e+001,0
0 a 127 Personas,4.60027460765e+000,'-7.40774712725e+001,0
0 a 127 Personas,4.60504860343e+000,'-7.41212762056e+001,0
0 a 127 Personas,4.62203467018e+000,'-7.41718097666e+001,0
0 a 127 Personas,4.60944138965e+000,'-7.40668312470e+001,0
0 a 127 Personas,4.58210565173e+000,'-7.40947796465e+001,0
0 a 127 Personas,4.63681203960e+000,'-7.41735891379e+001,0
0 a 127 Personas,4.59682719297e+000,'-7.40899159463e+001,0
0 a 127 Personas,4.63471746676e+000,'-7.40706590399e+001,0
0 a 127 Personas,4.59463951719e+000,'-7.41045282727e+001,0
0 a 127 Personas,4.60121631540e+000,'-7.40829301122e+001,0
0 a 127 Personas,4.60243625704e+000,'-7.40895217295e+001,0
0 a 127 Personas,4.64566650399e+000,'-7.41724053067e+001,0
0 a 127 Personas,4.62294674792e+000,'-7.41478609627e+001,0
0 a 127 Personas,4.62141248291e+000,'-7.41750753424e+001,0
0 a 127 Personas,4.60929978279e+000,'-7.41437168951e+001,0
0 a 127 Personas,4.64710082296e+000,'-7.40547354252e+001,0
0 a 127 Personas,4.62550829341e+000,'-7.41759554149e+001,0
0 a 127 Personas,4.61813454760e+000,'-7.41419106805e+001,0
0 a 127 Personas,4.60904250988e+000,'-7.41264293797e+001,0
0 a 127 Personas,4.66989141030e+000,'-7.40560856743e+001,0
0 a 127 Personas,4.61947964997e+000,'-7.41603734873e+001,0
0 a 127 Personas,4.62240117428e+000,'-7.40641635205e+001,0
0 a 127 Personas,4.59118577109e+000,'-7.40763582702e+001,0
0 a 127 Personas,4.60892543740e+000,'-7.41707708438e+001,0
0 a 127 Personas,4.62148426424e+000,'-7.41604081262e+001,0
0 a 127 Personas,4.64132084144e+000,'-7.40549470772e+001,0
0 a 127 Personas,4.62550452910e+000,'-7.40643854002e+001,0
0 a 127 Personas,4.60930844354e+000,'-7.41408770087e+001,0
0 a 127 Personas,4.60389776596e+000,'-7.41632324624e+001,0
0 a 127 Personas,4.60496345731e+000,'-7.40906700752e+001,0
0 a 127 Personas,4.61694442228e+000,'-7.41446099242e+001,0
0 a 127 Personas,4.64679064560e+000,'-7.40765258295e+001,0
0 a 127 Personas,4.64115946717e+000,'-7.41726632617e+001,0
0 a 127 Personas,4.61998324319e+000,'-7.41642763816e+001,0
0 a 127 Personas,4.59710191468e+000,'-7.41098166895e+001,0
0 a 127 Personas,4.60823012069e+000,'-7.41715793974e+001,0
0 a 127 Personas,4.58976615683e+000,'-7.40939484986e+001,0
0 a 127 Personas,4.63440445134e+000,'-7.40692952295e+001,0
0 a 127 Personas,4.59521640680e+000,'-7.41137701435e+001,0
0 a 127 Personas,4.59934044588e+000,'-7.40933328532e+001,0
0 a 127 Personas,4.60158616501e+000,'-7.41252816511e+001,0
0 a 127 Personas,4.62891945311e+000,'-7.41433409804e+001,0
0 a 127 Personas,4.59575934167e+000,'-7.41242132821e+001,0
0 a 127 Personas,4.60404949422e+000,'-7.41352426865e+001,0
0 a 127 Personas,4.61556564474e+000,'-7.41226346989e+001,0
0 a 127 Personas,4.63414912363e+000,'-7.41652698860e+001,0
0 a 127 Personas,4.61414356118e+000,'-7.40633474524e+001,0
0 a 127 Personas,4.59036855731e+000,'-7.41189399361e+001,0
0 a 127 Personas,4.65355514713e+000,'-7.40592222414e+001,0
0 a 127 Personas,4.61219484880e+000,'-7.40714592786e+001,0
0 a 127 Personas,4.62074513520e+000,'-7.41401157629e+001,0
0 a 127 Personas,4.67211334080e+000,'-7.40621674834e+001,0
0 a 127 Personas,4.59063709889e+000,'-7.40766406069e+001,0
0 a 127 Personas,4.61803807306e+000,'-7.41576491255e+001,0
0 a 127 Personas,4.61454708344e+000,'-7.41679655679e+001,0
0 a 127 Personas,4.62473528364e+000,'-7.41416880358e+001,0
0 a 127 Personas,4.64688440925e+000,'-7.40540063162e+001,0
0 a 127 Personas,4.62175886239e+000,'-7.41730634403e+001,0
0 a 127 Personas,4.64422897746e+000,'-7.40690182507e+001,0
0 a 127 Personas,4.62511647227e+000,'-7.41624966567e+001,0
0 a 127 Personas,4.62047408724e+000,'-7.41754568484e+001,0
0 a 127 Personas,4.63660168381e+000,'-7.40650825552e+001,0
0 a 127 Personas,4.61242898256e+000,'-7.40843942097e+001,0
0 a 127 Personas,4.63635199537e+000,'-7.41746724521e+001,0
0 a 127 Personas,4.60467605087e+000,'-7.41224880692e+001,0
0 a 127 Personas,4.64749905069e+000,'-7.41802962549e+001,0
0 a 127 Personas,4.61731169738e+000,'-7.41493639779e+001,0
0 a 127 Personas,4.60998351136e+000,'-7.41112489231e+001,0
0 a 127 Personas,4.63460016245e+000,'-7.41729917307e+001,0
0 a 127 Personas,4.62445757002e+000,'-7.41481988777e+001,0
0 a 127 Personas,4.61196916379e+000,'-7.41738774390e+001,0
0 a 127 Personas,4.62946078460e+000,'-7.40659150522e+001,0
0 a 127 Personas,4.62182910235e+000,'-7.41457555764e+001,0
0 a 127 Personas,4.60616153137e+000,'-7.41571666105e+001,0
0 a 127 Personas,4.59596839797e+000,'-7.41193364399e+001,0
0 a 127 Personas,4.60072543345e+000,'-7.41048289273e+001,0
0 a 127 Personas,4.62978607840e+000,'-7.40658583702e+001,0
0 a 127 Personas,4.64217420044e+000,'-7.41668513333e+001,0
0 a 127 Personas,4.62122228983e+000,'-7.40750396571e+001,0
0 a 127 Personas,4.60820250376e+000,'-7.40665650818e+001,0
0 a 127 Personas,4.62393321190e+000,'-7.41445618699e+001,0
0 a 127 Personas,4.60589799176e+000,'-7.41480299839e+001,0
0 a 127 Personas,4.60665235042e+000,'-7.41064712972e+001,0
0 a 127 Personas,4.63677967423e+000,'-7.41856502179e+001,0
0 a 127 Personas,4.60554454532e+000,'-7.41680609344e+001,0
0 a 127 Personas,4.60195401705e+000,'-7.40771257012e+001,0
0 a 127 Personas,4.64816441061e+000,'-7.40612691317e+001,0
0 a 127 Personas,4.62858581104e+000,'-7.41461546534e+001,0
0 a 127 Personas,4.62325705654e+000,'-7.41591913416e+001,0
0 a 127 Personas,4.62225501646e+000,'-7.41382423353e+001,0
0 a 127 Personas,4.60555144133e+000,'-7.41134156026e+001,0
0 a 127 Personas,4.60338597364e+000,'-7.41024482898e+001,0
0 a 127 Personas,4.62677491985e+000,'-7.40650568951e+001,0
0 a 127 Personas,4.61707111472e+000,'-7.40645218692e+001,0
0 a 127 Personas,4.63242374533e+000,'-7.40588810218e+001,0
0 a 127 Personas,4.62180720356e+000,'-7.41707421330e+001,0
0 a 127 Personas,4.60947470919e+000,'-7.41701506904e+001,0
0 a 127 Personas,4.60096805362e+000,'-7.41351190640e+001,0
0 a 127 Personas,4.65690728206e+000,'-7.40512648141e+001,0
0 a 127 Personas,4.66208071434e+000,'-7.40559971979e+001,0
0 a 127 Personas,4.61391542054e+000,'-7.41247462751e+001,0
0 a 127 Personas,4.59951341441e+000,'-7.40904410085e+001,0
0 a 127 Personas,4.59194502716e+000,'-7.41196482807e+001,0
0 a 127 Personas,4.62265538805e+000,'-7.41708446191e+001,0
0 a 127 Personas,4.60703690893e+000,'-7.41154368684e+001,0
0 a 127 Personas,4.67224221885e+000,'-7.40663657321e+001,0
0 a 127 Personas,4.61402898340e+000,'-7.40690523904e+001,0
0 a 127 Personas,4.62489116091e+000,'-7.40780159270e+001,0
0 a 127 Personas,4.63209468733e+000,'-7.41674929564e+001,0
0 a 127 Personas,4.61787299173e+000,'-7.41238291785e+001,0
0 a 127 Personas,4.62045096186e+000,'-7.40721232479e+001,0
0 a 127 Personas,4.61445484361e+000,'-7.41672137600e+001,0
0 a 127 Personas,4.65416638932e+000,'-7.40690068392e+001,0
0 a 127 Personas,4.60937235350e+000,'-7.40794516570e+001,0
0 a 127 Personas,4.60147687490e+000,'-7.40728624073e+001,0
0 a 127 Personas,4.63401286065e+000,'-7.40582441009e+001,0
0 a 127 Personas,4.60896301342e+000,'-7.40820149827e+001,0
0 a 127 Personas,4.65727972171e+000,'-7.40702916573e+001,0
0 a 127 Personas,4.63802906925e+000,'-7.41663978288e+001,0
0 a 127 Personas,4.66770961221e+000,'-7.40581518397e+001,0
0 a 127 Personas,4.63635386919e+000,'-7.41605603679e+001,0
0 a 127 Personas,4.60658769990e+000,'-7.41387688175e+001,0
0 a 127 Personas,4.60186386309e+000,'-7.40817621787e+001,0
0 a 127 Personas,4.60087541015e+000,'-7.40876849767e+001,0
0 a 127 Personas,4.67521667723e+000,'-7.40618080173e+001,0
0 a 127 Personas,4.62374780293e+000,'-7.41388059941e+001,0
0 a 127 Personas,4.62302075126e+000,'-7.41562103505e+001,0
0 a 127 Personas,4.62162905069e+000,'-7.41502561815e+001,0
0 a 127 Personas,4.60566607578e+000,'-7.40902062307e+001,0
0 a 127 Personas,4.60119439240e+000,'-7.40944163359e+001,0
0 a 127 Personas,4.62129230525e+000,'-7.41633346539e+001,0
0 a 127 Personas,4.63293568795e+000,'-7.41627578961e+001,0
0 a 127 Personas,4.63177824869e+000,'-7.40589653385e+001,0
0 a 127 Personas,4.62126352467e+000,'-7.41780628674e+001,0
0 a 127 Personas,4.60300899767e+000,'-7.41092367116e+001,0
0 a 127 Personas,4.64595303474e+000,'-7.41676944007e+001,0
0 a 127 Personas,4.58540325992e+000,'-7.41012720372e+001,0
0 a 127 Personas,4.62508717124e+000,'-7.41729338032e+001,0
0 a 127 Personas,4.63751097657e+000,'-7.41869697464e+001,0
0 a 127 Personas,4.64433098128e+000,'-7.40548160967e+001,0
0 a 127 Personas,4.62184783556e+000,'-7.41427776507e+001,0
0 a 127 Personas,4.60223705498e+000,'-7.41220150436e+001,0
0 a 127 Personas,4.61610552721e+000,'-7.41654963512e+001,0
0 a 127 Personas,4.62462028459e+000,'-7.41379866702e+001,0
0 a 127 Personas,4.65400670675e+000,'-7.40548193013e+001,0
0 a 127 Personas,4.62860237402e+000,'-7.41696074082e+001,0
0 a 127 Personas,4.59332768374e+000,'-7.41194513386e+001,0
0 a 127 Personas,4.62836205856e+000,'-7.41543096268e+001,0
0 a 127 Personas,4.64822781201e+000,'-7.40691811199e+001,0
0 a 127 Personas,4.60574353796e+000,'-7.41671357938e+001,0
0 a 127 Personas,4.65742653111e+000,'-7.40577983057e+001,0
0 a 127 Personas,4.64321591148e+000,'-7.40559615116e+001,0
0 a 127 Personas,4.61147941490e+000,'-7.41333449801e+001,0
0 a 127 Personas,4.62304878826e+000,'-7.41425921915e+001,0
0 a 127 Personas,4.58560124080e+000,'-7.40907449487e+001,0
0 a 127 Personas,4.59733693319e+000,'-7.40728649326e+001,0
0 a 127 Personas,4.63689015168e+000,'-7.41686704492e+001,0
0 a 127 Personas,4.60846975267e+000,'-7.41274662217e+001,0
0 a 127 Personas,4.59456388262e+000,'-7.41100124569e+001,0
0 a 127 Personas,4.62609877442e+000,'-7.41669313493e+001,0
0 a 127 Personas,4.67031932023e+000,'-7.40545675460e+001,0
0 a 127 Personas,4.60124187819e+000,'-7.40694667752e+001,0
0 a 127 Personas,4.62772054667e+000,'-7.41561407520e+001,0
0 a 127 Personas,4.62217737877e+000,'-7.41682070970e+001,0
0 a 127 Personas,4.63401539429e+000,'-7.41804860676e+001,0
0 a 127 Personas,4.59449963457e+000,'-7.41078014800e+001,0
0 a 127 Personas,4.63157505528e+000,'-7.41672002417e+001,0
0 a 127 Personas,4.60207340865e+000,'-7.41048808171e+001,0
0 a 127 Personas,4.60940834253e+000,'-7.41155472835e+001,0
0 a 127 Personas,4.63515037559e+000,'-7.40703042894e+001,0
0 a 127 Personas,4.60616406490e+000,'-7.40898472797e+001,0
0 a 127 Personas,4.58659091512e+000,'-7.41115709460e+001,0
0 a 127 Personas,4.61638689172e+000,'-7.41286881563e+001,0
0 a 127 Personas,4.61282534418e+000,'-7.40733723393e+001,0
0 a 127 Personas,4.62428984744e+000,'-7.40653001340e+001,0
0 a 127 Personas,4.59904317061e+000,'-7.41307512662e+001,0
0 a 127 Personas,4.63894820950e+000,'-7.40606640454e+001,0
0 a 127 Personas,4.60985172335e+000,'-7.40895326143e+001,0
0 a 127 Personas,4.60527842980e+000,'-7.40886895017e+001,0
0 a 127 Personas,4.63776129727e+000,'-7.41715108679e+001,0
0 a 127 Personas,4.59706488770e+000,'-7.40697026261e+001,0
0 a 127 Personas,4.66565430241e+000,'-7.40551434706e+001,0
0 a 127 Personas,4.62693410643e+000,'-7.40603437929e+001,0
0 a 127 Personas,4.61263032322e+000,'-7.41709513481e+001,0
0 a 127 Personas,4.65145588730e+000,'-7.40536851137e+001,0
0 a 127 Personas,4.64039169403e+000,'-7.40622339369e+001,0
0 a 127 Personas,4.61909512594e+000,'-7.41475458060e+001,0
0 a 127 Personas,4.59827151214e+000,'-7.40925334938e+001,0
0 a 127 Personas,4.60686600059e+000,'-7.41124084943e+001,0
0 a 127 Personas,4.60984917586e+000,'-7.41230224615e+001,0
0 a 127 Personas,4.59532281116e+000,'-7.41068123827e+001,0
0 a 127 Personas,4.61055370776e+000,'-7.41461939839e+001,0
0 a 127 Personas,4.60278902603e+000,'-7.41082229780e+001,0
0 a 127 Personas,4.60441884937e+000,'-7.40873619553e+001,0
0 a 127 Personas,4.60787813793e+000,'-7.41591953707e+001,0
0 a 127 Personas,4.61837105912e+000,'-7.41523046849e+001,0
0 a 127 Personas,4.61528685323e+000,'-7.41568192192e+001,0
0 a 127 Personas,4.65151377946e+000,'-7.40601552313e+001,0
0 a 127 Personas,4.62792520198e+000,'-7.41517995319e+001,0
0 a 127 Personas,4.60195767862e+000,'-7.40726001430e+001,0
0 a 127 Personas,4.60707271032e+000,'-7.41276565369e+001,0
0 a 127 Personas,4.59441838721e+000,'-7.41154792398e+001,0
0 a 127 Personas,4.63018362734e+000,'-7.40716377941e+001,0
0 a 127 Personas,4.60679820391e+000,'-7.41522014470e+001,0
0 a 127 Personas,4.58335230644e+000,'-7.40841053277e+001,0
0 a 127 Personas,4.63739368537e+000,'-7.41713239176e+001,0
0 a 127 Personas,4.62206652390e+000,'-7.41763885097e+001,0
0 a 127 Personas,4.61903583913e+000,'-7.40719661159e+001,0
0 a 127 Personas,4.66761103660e+000,'-7.40535240790e+001,0
0 a 127 Personas,4.65217024630e+000,'-7.40755736248e+001,0
0 a 127 Personas,4.59667234724e+000,'-7.40946107385e+001,0
0 a 127 Personas,4.61631239244e+000,'-7.40751013809e+001,0
0 a 127 Personas,4.63063788315e+000,'-7.40669335838e+001,0
0 a 127 Personas,4.61299617267e+000,'-7.41605398813e+001,0
0 a 127 Personas,4.63453390961e+000,'-7.41688584065e+001,0
0 a 127 Personas,4.61682356466e+000,'-7.41633192605e+001,0
0 a 127 Personas,4.60693147864e+000,'-7.41211995134e+001,0
0 a 127 Personas,4.58380529997e+000,'-7.41020711692e+001,0
0 a 127 Personas,4.60004017493e+000,'-7.40748711279e+001,0
0 a 127 Personas,4.61157668911e+000,'-7.41180898009e+001,0
0 a 127 Personas,4.59884543947e+000,'-7.41070558958e+001,0
0 a 127 Personas,4.58585159812e+000,'-7.40937581030e+001,0
0 a 127 Personas,4.59392555016e+000,'-7.40922879290e+001,0
0 a 127 Personas,4.62697441572e+000,'-7.41597649275e+001,0
0 a 127 Personas,4.61699997740e+000,'-7.41592210946e+001,0
0 a 127 Personas,4.58970943432e+000,'-7.41179458076e+001,0
0 a 127 Personas,4.64442910840e+000,'-7.41672811686e+001,0
0 a 127 Personas,4.64744464970e+000,'-7.40647940838e+001,0
0 a 127 Personas,4.61947250383e+000,'-7.41508907326e+001,0
0 a 127 Personas,4.61430825755e+000,'-7.41468181341e+001,0
0 a 127 Personas,4.61083329792e+000,'-7.41217954305e+001,0
0 a 127 Personas,4.64029118261e+000,'-7.41694008695e+001,0
0 a 127 Personas,4.58577586054e+000,'-7.40787902475e+001,0
0 a 127 Personas,4.63381785382e+000,'-7.41748430380e+001,0
0 a 127 Personas,4.61511359895e+000,'-7.41307896321e+001,0
0 a 127 Personas,4.64496899163e+000,'-7.40563585166e+001,0
0 a 127 Personas,4.62385248382e+000,'-7.40759681858e+001,0
0 a 127 Personas,4.66673398669e+000,'-7.40531109352e+001,0
0 a 127 Personas,4.60149692792e+000,'-7.40919883896e+001,0
0 a 127 Personas,4.60616347127e+000,'-7.41299063965e+001,0
0 a 127 Personas,4.60254899413e+000,'-7.41065990717e+001,0
0 a 127 Personas,4.61668199763e+000,'-7.41658315991e+001,0
0 a 127 Personas,4.62776023964e+000,'-7.40673698441e+001,0
0 a 127 Personas,4.61166074985e+000,'-7.41705385390e+001,0
0 a 127 Personas,4.61295641350e+000,'-7.40680934248e+001,0
0 a 127 Personas,4.62762467155e+000,'-7.41441247725e+001,0
0 a 127 Personas,4.62987902503e+000,'-7.41460222013e+001,0
0 a 127 Personas,4.62696093635e+000,'-7.41713236564e+001,0
0 a 127 Personas,4.61506750893e+000,'-7.41168055090e+001,0
0 a 127 Personas,4.66476712073e+000,'-7.40655080971e+001,0
0 a 127 Personas,4.59829693360e+000,'-7.41100296301e+001,0
0 a 127 Personas,4.58794837583e+000,'-7.40985673606e+001,0
0 a 127 Personas,4.64822823249e+000,'-7.40623235011e+001,0
0 a 127 Personas,4.59980685428e+000,'-7.40902781920e+001,0
0 a 127 Personas,4.61353116463e+000,'-7.41750600493e+001,0
0 a 127 Personas,4.60781046825e+000,'-7.41167718994e+001,0
0 a 127 Personas,4.61863189796e+000,'-7.40828316106e+001,0
0 a 127 Personas,4.60207982674e+000,'-7.41100827841e+001,0
0 a 127 Personas,4.58802474750e+000,'-7.40824062339e+001,0
0 a 127 Personas,4.61672558609e+000,'-7.41617597122e+001,0
0 a 127 Personas,4.61045534618e+000,'-7.40738837097e+001,0
0 a 127 Personas,4.63085955008e+000,'-7.41592604907e+001,0
